State,Region,Year,Month,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate,State Code,period,quarter
Georgia,South,2022,Feb,61.7,59.8,5205072,5045879,159193,3.1,GA,01-02-2022,Jan-22
Georgia,South,2022,Mar,61.7,59.9,5212918,5055320,157598,3,GA,01-03-2022,Jan-22
Georgia,South,2022,Apr,61.7,59.9,5218597,5061536,157061,3,GA,01-04-2022,Apr-22
Georgia,South,2022,May,61.7,59.8,5220872,5063147,157725,3,GA,01-05-2022,Apr-22
Georgia,South,2022,Jun,61.6,59.7,5221596,5062017,159579,3.1,GA,01-06-2022,Apr-22
Georgia,South,2022,Jul,61.5,59.6,5222174,5059560,162614,3.1,GA,01-07-2022,Jul-22
Georgia,South,2022,Aug,61.4,59.5,5223163,5057059,166104,3.2,GA,01-08-2022,Jul-22
Georgia,South,2022,Sep,61.4,59.4,5224935,5056225,168710,3.2,GA,01-09-2022,Jul-22
Georgia,South,2022,Oct,61.4,59.4,5229713,5059337,170376,3.3,GA,01-10-2022,Oct-22
Georgia,South,2022,Nov,61.4,59.4,5237610,5066713,170897,3.3,GA,01-11-2022,Oct-22
Georgia,South,2022,Dec,61.4,59.4,5247148,5076554,170594,3.3,GA,01-12-2022,Oct-22
Georgia,South,2023,Jan,61.5,59.5,5258422,5088439,169983,3.2,GA,01-01-2023,Jan-23
Georgia,South,2023,Feb,61.5,59.6,5269384,5100274,169110,3.2,GA,01-02-2023,Jan-23
Georgia,South,2023,Mar,61.6,59.6,5279998,5111716,168282,3.2,GA,01-03-2023,Jan-23
Georgia,South,2023,Apr,61.6,59.7,5290525,5122543,167982,3.2,GA,01-04-2023,Apr-23
Georgia,South,2023,May,61.7,59.7,5301085,5132394,168691,3.2,GA,01-05-2023,Apr-23
Georgia,South,2023,Jun,61.7,59.7,5310052,5140094,169958,3.2,GA,01-06-2023,Apr-23
Georgia,South,2023,Jul,61.7,59.7,5318069,5146847,171222,3.2,GA,01-07-2023,Jul-23
Georgia,South,2023,Aug,61.7,59.7,5324362,5152204,172158,3.2,GA,01-08-2023,Jul-23
Georgia,South,2023,Sep,61.7,59.7,5328328,5155979,172349,3.2,GA,01-09-2023,Jul-23
Georgia,South,2023,Oct,61.6,59.6,5330843,5159099,171744,3.2,GA,01-10-2023,Oct-23
Georgia,South,2023,Nov,61.5,59.6,5328980,5158055,170925,3.2,GA,01-11-2023,Oct-23
Georgia,South,2023,Dec,61.5,59.5,5329007,5158333,170674,3.2,GA,01-12-2023,Oct-23
Georgia,South,2024,Jan,61.4,59.5,5330035,5163275,166760,3.1,GA,01-01-2024,Jan-24
Georgia,South,2024,Feb,61.4,59.5,5335097,5171557,163540,3.1,GA,01-02-2024,Jan-24
Georgia,South,2024,Mar,61.4,59.5,5343469,5179985,163484,3.1,GA,01-03-2024,Jan-24
Georgia,South,2024,Apr,61.5,59.6,5357120,5191601,165519,3.1,GA,01-04-2024,Apr-24
Georgia,South,2024,May,61.6,59.7,5375792,5205880,169912,3.2,GA,01-05-2024,Apr-24
Georgia,South,2024,Jun,61.7,59.7,5391304,5214384,176920,3.3,GA,01-06-2024,Apr-24
Georgia,South,2024,Jul,61.8,59.7,5405385,5219736,185649,3.4,GA,01-07-2024,Jul-24
Georgia,South,2024,Aug,61.8,59.6,5410692,5218107,192585,3.6,GA,01-08-2024,Jul-24
Georgia,South,2024,Sep,61.8,59.5,5415326,5219720,195606,3.6,GA,01-09-2024,Jul-24
Kentucky,South,2022,Jan,57.7,55.4,2033990,1952407,81583,4,KY,01-01-2022,Jan-22
Kentucky,South,2022,Feb,57.8,55.5,2035543,1955058,80485,4,KY,01-02-2022,Jan-22
Kentucky,South,2022,Mar,57.8,55.5,2035992,1955994,79998,3.9,KY,01-03-2022,Jan-22
Kentucky,South,2022,Apr,57.8,55.5,2036013,1955895,80118,3.9,KY,01-04-2022,Apr-22
Kentucky,South,2022,May,57.8,55.5,2035767,1955197,80570,4,KY,01-05-2022,Apr-22
Kentucky,South,2022,Jun,57.7,55.4,2034749,1953433,81316,4,KY,01-06-2022,Apr-22
Kentucky,South,2022,Jul,57.6,55.3,2032389,1950164,82225,4,KY,01-07-2022,Jul-22
Kentucky,South,2022,Aug,57.5,55.2,2029199,1946239,82960,4.1,KY,01-08-2022,Jul-22
Kentucky,South,2022,Sep,57.4,55,2026303,1942852,83451,4.1,KY,01-09-2022,Jul-22
Kentucky,South,2022,Oct,57.3,54.9,2024447,1940730,83717,4.1,KY,01-10-2022,Oct-22
Kentucky,South,2022,Nov,57.3,54.9,2023806,1940305,83501,4.1,KY,01-11-2022,Oct-22
Kentucky,South,2022,Dec,57.3,54.9,2024429,1941516,82913,4.1,KY,01-12-2022,Oct-22
Kentucky,South,2023,Jan,57.3,55,2025618,1943386,82232,4.1,KY,01-01-2023,Jan-23
Kentucky,South,2023,Feb,57.3,55,2026758,1945075,81683,4,KY,01-02-2023,Jan-23
Kentucky,South,2023,Mar,57.3,55,2027214,1945839,81375,4,KY,01-03-2023,Jan-23
Kentucky,South,2023,Apr,57.2,54.9,2026954,1945406,81548,4,KY,01-04-2023,Apr-23
Kentucky,South,2023,May,57.2,54.9,2026326,1944048,82278,4.1,KY,01-05-2023,Apr-23
Kentucky,South,2023,Jun,57.2,54.8,2026138,1942813,83325,4.1,KY,01-06-2023,Apr-23
Kentucky,South,2023,Jul,57.1,54.7,2026473,1941872,84601,4.2,KY,01-07-2023,Jul-23
Kentucky,South,2023,Aug,57.1,54.7,2026791,1940929,85862,4.2,KY,01-08-2023,Jul-23
Kentucky,South,2023,Sep,57.1,54.6,2026766,1940103,86663,4.3,KY,01-09-2023,Jul-23
Kentucky,South,2023,Oct,57,54.6,2026132,1939138,86994,4.3,KY,01-10-2023,Oct-23
Kentucky,South,2023,Nov,57,54.5,2025391,1938548,86843,4.3,KY,01-11-2023,Oct-23
Kentucky,South,2023,Dec,56.9,54.5,2025169,1938465,86704,4.3,KY,01-12-2023,Oct-23
Kentucky,South,2024,Jan,56.9,54.4,2024029,1936875,87154,4.3,KY,01-01-2024,Jan-24
Kentucky,South,2024,Feb,56.9,54.4,2024570,1935984,88586,4.4,KY,01-02-2024,Jan-24
Kentucky,South,2024,Mar,56.9,54.4,2027737,1937056,90681,4.5,KY,01-03-2024,Jan-24
Kentucky,South,2024,Apr,57.1,54.5,2033964,1940774,93190,4.6,KY,01-04-2024,Apr-24
Kentucky,South,2024,May,57.3,54.6,2040737,1946107,94630,4.6,KY,01-05-2024,Apr-24
Kentucky,South,2024,Jun,57.4,54.8,2047726,1952955,94771,4.6,KY,01-06-2024,Apr-24
Kentucky,South,2024,Jul,57.6,54.9,2054175,1957733,96442,4.7,KY,01-07-2024,Jul-24
Kentucky,South,2024,Aug,57.7,55,2061621,1962452,99169,4.8,KY,01-08-2024,Jul-24
Kentucky,South,2024,Sep,57.9,55.1,2069031,1967434,101597,4.9,KY,01-09-2024,Jul-24
Louisiana,South,2022,Jan,58.2,55.9,2066831,1984480,82351,4,LA,01-01-2022,Jan-22
Louisiana,South,2022,Feb,58.3,56.1,2071280,1991672,79608,3.8,LA,01-02-2022,Jan-22
Louisiana,South,2022,Mar,58.4,56.3,2073322,1996485,76837,3.7,LA,01-03-2022,Jan-22
Louisiana,South,2022,Apr,58.5,56.4,2073923,1998732,75191,3.6,LA,01-04-2022,Apr-22
Louisiana,South,2022,May,58.5,56.4,2072384,1998376,74008,3.6,LA,01-05-2022,Apr-22
Louisiana,South,2022,Jun,58.4,56.3,2069509,1996407,73102,3.5,LA,01-06-2022,Apr-22
Louisiana,South,2022,Jul,58.3,56.3,2066262,1993611,72651,3.5,LA,01-07-2022,Jul-22
Louisiana,South,2022,Aug,58.3,56.2,2064336,1991121,73215,3.5,LA,01-08-2022,Jul-22
Louisiana,South,2022,Sep,58.2,56.2,2063139,1989886,73253,3.6,LA,01-09-2022,Jul-22
Louisiana,South,2022,Oct,58.3,56.2,2064734,1990415,74319,3.6,LA,01-10-2022,Oct-22
Louisiana,South,2022,Nov,58.4,56.3,2067843,1992863,74980,3.6,LA,01-11-2022,Oct-22
Louisiana,South,2022,Dec,58.5,56.4,2072351,1996863,75488,3.6,LA,01-12-2022,Oct-22
Louisiana,South,2023,Jan,58.7,56.5,2077225,2001327,75898,3.7,LA,01-01-2023,Jan-23
Louisiana,South,2023,Feb,58.8,56.6,2080608,2005139,75469,3.6,LA,01-02-2023,Jan-23
Louisiana,South,2023,Mar,58.8,56.7,2080885,2007304,73581,3.5,LA,01-03-2023,Jan-23
Louisiana,South,2023,Apr,58.7,56.7,2078549,2007482,71067,3.4,LA,01-04-2023,Apr-23
Louisiana,South,2023,May,58.6,56.6,2075347,2005750,69597,3.4,LA,01-05-2023,Apr-23
Louisiana,South,2023,Jun,58.5,56.6,2072161,2002990,69171,3.3,LA,01-06-2023,Apr-23
Louisiana,South,2023,Jul,58.5,56.5,2070916,1999797,71119,3.4,LA,01-07-2023,Jul-23
Louisiana,South,2023,Aug,58.5,56.4,2071895,1996926,74969,3.6,LA,01-08-2023,Jul-23
Louisiana,South,2023,Sep,58.6,56.3,2074422,1995182,79240,3.8,LA,01-09-2023,Jul-23
Louisiana,South,2023,Oct,58.6,56.3,2076981,1994247,82734,4,LA,01-10-2023,Oct-23
Louisiana,South,2023,Nov,58.6,56.3,2077608,1994437,83171,4,LA,01-11-2023,Oct-23
Louisiana,South,2023,Dec,58.6,56.3,2077588,1994961,82627,4,LA,01-12-2023,Oct-23
Louisiana,South,2024,Jan,58.7,56.3,2079344,1994221,85123,4.1,LA,01-01-2024,Jan-24
Louisiana,South,2024,Feb,58.7,56.2,2079264,1991247,88017,4.2,LA,01-02-2024,Jan-24
Louisiana,South,2024,Mar,58.7,56.2,2080454,1989627,90827,4.4,LA,01-03-2024,Jan-24
Louisiana,South,2024,Apr,58.8,56.2,2081080,1991652,89428,4.3,LA,01-04-2024,Apr-24
Louisiana,South,2024,May,58.6,56.2,2076842,1990727,86115,4.1,LA,01-05-2024,Apr-24
Louisiana,South,2024,Jun,58.6,56.2,2075002,1991950,83052,4,LA,01-06-2024,Apr-24
Louisiana,South,2024,Jul,58.6,56.3,2075562,1994406,81156,3.9,LA,01-07-2024,Jul-24
Louisiana,South,2024,Aug,58.6,56.3,2076223,1995721,80502,3.9,LA,01-08-2024,Jul-24
Louisiana,South,2024,Sep,58.6,56.3,2075135,1993647,81488,3.9,LA,01-09-2024,Jul-24
Maryland,South,2022,Jan,64.8,62.5,3153916,3042761,111155,3.5,MD,01-01-2022,Jan-22
Maryland,South,2022,Feb,64.8,62.7,3154314,3050496,103818,3.3,MD,01-02-2022,Jan-22
Maryland,South,2022,Mar,64.8,62.8,3153901,3055068,98833,3.1,MD,01-03-2022,Jan-22
Maryland,South,2022,Apr,64.8,62.9,3154866,3059391,95475,3,MD,01-04-2022,Apr-22
Maryland,South,2022,May,64.9,62.9,3156205,3060785,95420,3,MD,01-05-2022,Apr-22
Maryland,South,2022,Jun,64.9,62.9,3156555,3061452,95103,3,MD,01-06-2022,Apr-22
Maryland,South,2022,Jul,64.8,62.9,3155446,3061729,93717,3,MD,01-07-2022,Jul-22
Maryland,South,2022,Aug,64.8,62.9,3156724,3061038,95686,3,MD,01-08-2022,Jul-22
Maryland,South,2022,Sep,64.7,62.8,3150971,3060707,90264,2.9,MD,01-09-2022,Jul-22
Maryland,South,2022,Oct,64.7,62.8,3153588,3063851,89737,2.8,MD,01-10-2022,Oct-22
Maryland,South,2022,Nov,64.7,63,3155556,3070680,84876,2.7,MD,01-11-2022,Oct-22
Maryland,South,2022,Dec,64.7,63.1,3157546,3078212,79334,2.5,MD,01-12-2022,Oct-22
Maryland,South,2023,Jan,64.8,63.3,3162469,3088065,74404,2.4,MD,01-01-2023,Jan-23
Maryland,South,2023,Feb,64.9,63.4,3167605,3097668,69937,2.2,MD,01-02-2023,Jan-23
Maryland,South,2023,Mar,64.9,63.6,3171755,3106942,64813,2,MD,01-03-2023,Jan-23
Maryland,South,2023,Apr,65,63.8,3174257,3115324,58933,1.9,MD,01-04-2023,Apr-23
Maryland,South,2023,May,65.1,63.9,3182318,3122693,59625,1.9,MD,01-05-2023,Apr-23
Maryland,South,2023,Jun,65.1,63.9,3185563,3126321,59242,1.9,MD,01-06-2023,Apr-23
Maryland,South,2023,Jul,65.2,63.9,3189399,3127573,61826,1.9,MD,01-07-2023,Jul-23
Maryland,South,2023,Aug,65.3,63.9,3194935,3127160,67775,2.1,MD,01-08-2023,Jul-23
Maryland,South,2023,Sep,65.2,63.8,3195355,3125061,70294,2.2,MD,01-09-2023,Jul-23
Maryland,South,2023,Oct,65.3,63.8,3198014,3124790,73224,2.3,MD,01-10-2023,Oct-23
Maryland,South,2023,Nov,65.2,63.7,3194731,3123170,71561,2.2,MD,01-11-2023,Oct-23
Maryland,South,2023,Dec,65.1,63.7,3195545,3125020,70525,2.2,MD,01-12-2023,Oct-23
Maryland,South,2024,Jan,65.1,63.6,3192770,3119939,72831,2.3,MD,01-01-2024,Jan-24
Maryland,South,2024,Feb,65,63.5,3191144,3114932,76212,2.4,MD,01-02-2024,Jan-24
Maryland,South,2024,Mar,65,63.4,3193350,3113197,80153,2.5,MD,01-03-2024,Jan-24
Maryland,South,2024,Apr,65.2,63.4,3201521,3116905,84616,2.6,MD,01-04-2024,Apr-24
Maryland,South,2024,May,65.3,63.5,3208574,3122685,85889,2.7,MD,01-05-2024,Apr-24
Maryland,South,2024,Jun,65.4,63.6,3214959,3126541,88418,2.8,MD,01-06-2024,Apr-24
Maryland,South,2024,Jul,65.5,63.6,3220924,3129520,91404,2.8,MD,01-07-2024,Jul-24
Maryland,South,2024,Aug,65.5,63.6,3226097,3131535,94562,2.9,MD,01-08-2024,Jul-24
Maryland,South,2024,Sep,65.5,63.6,3227316,3133300,94016,2.9,MD,01-09-2024,Jul-24
Mississippi,South,2022,Jan,55.2,53,1255199,1204280,50919,4.1,MS,01-01-2022,Jan-22
Mississippi,South,2022,Feb,55.3,53.1,1255847,1206411,49436,3.9,MS,01-02-2022,Jan-22
Mississippi,South,2022,Mar,55.3,53.2,1255604,1207472,48132,3.8,MS,01-03-2022,Jan-22
Mississippi,South,2022,Apr,55.3,53.2,1254812,1207816,46996,3.7,MS,01-04-2022,Apr-22
Mississippi,South,2022,May,55.2,53.2,1253260,1207047,46213,3.7,MS,01-05-2022,Apr-22
Mississippi,South,2022,Jun,55.1,53.1,1251379,1205376,46003,3.7,MS,01-06-2022,Apr-22
Mississippi,South,2022,Jul,55,52.9,1248774,1202247,46527,3.7,MS,01-07-2022,Jul-22
Mississippi,South,2022,Aug,54.8,52.7,1245590,1198252,47338,3.8,MS,01-08-2022,Jul-22
Mississippi,South,2022,Sep,54.7,52.6,1242389,1194632,47757,3.8,MS,01-09-2022,Jul-22
Mississippi,South,2022,Oct,54.5,52.4,1239602,1192040,47562,3.8,MS,01-10-2022,Oct-22
Mississippi,South,2022,Nov,54.4,52.4,1237682,1191001,46681,3.8,MS,01-11-2022,Oct-22
Mississippi,South,2022,Dec,54.3,52.3,1236181,1191135,45046,3.6,MS,01-12-2022,Oct-22
Mississippi,South,2023,Jan,54.3,52.4,1234997,1191999,42998,3.5,MS,01-01-2023,Jan-23
Mississippi,South,2023,Feb,54.2,52.4,1233749,1192874,40875,3.3,MS,01-02-2023,Jan-23
Mississippi,South,2023,Mar,54.1,52.4,1232385,1193257,39128,3.2,MS,01-03-2023,Jan-23
Mississippi,South,2023,Apr,54,52.4,1231123,1193045,38078,3.1,MS,01-04-2023,Apr-23
Mississippi,South,2023,May,54,52.3,1230300,1192511,37789,3.1,MS,01-05-2023,Apr-23
Mississippi,South,2023,Jun,53.9,52.3,1229983,1191941,38042,3.1,MS,01-06-2023,Apr-23
Mississippi,South,2023,Jul,53.9,52.2,1229786,1191282,38504,3.1,MS,01-07-2023,Jul-23
Mississippi,South,2023,Aug,53.9,52.2,1229931,1190965,38966,3.2,MS,01-08-2023,Jul-23
Mississippi,South,2023,Sep,53.9,52.2,1230332,1191055,39277,3.2,MS,01-09-2023,Jul-23
Mississippi,South,2023,Oct,53.9,52.1,1230594,1191240,39354,3.2,MS,01-10-2023,Oct-23
Mississippi,South,2023,Nov,53.8,52.1,1230251,1191000,39251,3.2,MS,01-11-2023,Oct-23
Mississippi,South,2023,Dec,53.8,52.1,1230449,1191280,39169,3.2,MS,01-12-2023,Oct-23
Mississippi,South,2024,Jan,53.8,52.1,1230093,1190965,39128,3.2,MS,01-01-2024,Jan-24
Mississippi,South,2024,Feb,53.7,52.1,1229510,1191565,37945,3.1,MS,01-02-2024,Jan-24
Mississippi,South,2024,Mar,53.7,52.1,1229487,1192471,37016,3,MS,01-03-2024,Jan-24
Mississippi,South,2024,Apr,53.7,52.2,1230185,1195228,34957,2.8,MS,01-04-2024,Apr-24
Mississippi,South,2024,May,53.8,52.3,1233174,1198575,34599,2.8,MS,01-05-2024,Apr-24
Mississippi,South,2024,Jun,54,52.5,1237838,1203670,34168,2.8,MS,01-06-2024,Apr-24
Mississippi,South,2024,Jul,54.2,52.7,1241602,1208173,33429,2.7,MS,01-07-2024,Jul-24
Mississippi,South,2024,Aug,54.4,52.9,1246387,1212851,33536,2.7,MS,01-08-2024,Jul-24
Mississippi,South,2024,Sep,54.5,53,1250658,1215979,34679,2.8,MS,01-09-2024,Jul-24
North Carolina,South,2022,Jan,61.2,59,5128785,4939237,189548,3.7,NC,01-01-2022,Jan-22
North Carolina,South,2022,Feb,61.3,59.1,5135869,4952881,182988,3.6,NC,01-02-2022,Jan-22
North Carolina,South,2022,Mar,61.3,59.1,5142838,4962868,179970,3.5,NC,01-03-2022,Jan-22
North Carolina,South,2022,Apr,61.3,59.1,5149917,4969586,180331,3.5,NC,01-04-2022,Apr-22
North Carolina,South,2022,May,61.3,59.1,5157133,4973552,183581,3.6,NC,01-05-2022,Apr-22
North Carolina,South,2022,Jun,61.3,59,5162326,4974151,188175,3.6,NC,01-06-2022,Apr-22
North Carolina,South,2022,Jul,61.2,58.9,5164281,4971054,193227,3.7,NC,01-07-2022,Jul-22
North Carolina,South,2022,Aug,61.1,58.8,5164967,4967094,197873,3.8,NC,01-08-2022,Jul-22
North Carolina,South,2022,Sep,61,58.7,5165229,4965800,199429,3.9,NC,01-09-2022,Jul-22
North Carolina,South,2022,Oct,61,58.6,5167664,4968899,198765,3.8,NC,01-10-2022,Oct-22
North Carolina,South,2022,Nov,60.9,58.6,5171814,4976791,195023,3.8,NC,01-11-2022,Oct-22
North Carolina,South,2022,Dec,60.9,58.7,5178313,4989001,189312,3.7,NC,01-12-2022,Oct-22
North Carolina,South,2023,Jan,61,58.8,5187348,5004083,183265,3.5,NC,01-01-2023,Jan-23
North Carolina,South,2023,Feb,61,58.9,5198413,5020482,177931,3.4,NC,01-02-2023,Jan-23
North Carolina,South,2023,Mar,61.1,59,5209372,5035312,174060,3.3,NC,01-03-2023,Jan-23
North Carolina,South,2023,Apr,61.1,59.1,5219426,5047230,172196,3.3,NC,01-04-2023,Apr-23
North Carolina,South,2023,May,61.1,59.1,5228514,5055448,173066,3.3,NC,01-05-2023,Apr-23
North Carolina,South,2023,Jun,61.1,59.1,5236574,5060930,175644,3.4,NC,01-06-2023,Apr-23
North Carolina,South,2023,Jul,61.1,59,5243700,5064272,179428,3.4,NC,01-07-2023,Jul-23
North Carolina,South,2023,Aug,61.1,59,5248591,5065069,183522,3.5,NC,01-08-2023,Jul-23
North Carolina,South,2023,Sep,61,58.9,5250933,5064240,186693,3.6,NC,01-09-2023,Jul-23
North Carolina,South,2023,Oct,60.9,58.7,5251275,5062865,188410,3.6,NC,01-10-2023,Oct-23
North Carolina,South,2023,Nov,60.8,58.7,5249601,5061622,187979,3.6,NC,01-11-2023,Oct-23
North Carolina,South,2023,Dec,60.7,58.6,5248887,5061487,187400,3.6,NC,01-12-2023,Oct-23
North Carolina,South,2024,Jan,60.7,58.6,5254063,5068326,185737,3.5,NC,01-01-2024,Jan-24
North Carolina,South,2024,Feb,60.7,58.5,5255806,5071355,184451,3.5,NC,01-02-2024,Jan-24
North Carolina,South,2024,Mar,60.6,58.5,5260124,5074603,185521,3.5,NC,01-03-2024,Jan-24
North Carolina,South,2024,Apr,60.6,58.4,5262606,5075906,186700,3.5,NC,01-04-2024,Apr-24
North Carolina,South,2024,May,60.5,58.4,5267369,5079950,187419,3.6,NC,01-05-2024,Apr-24
North Carolina,South,2024,Jun,60.5,58.3,5269449,5079071,190378,3.6,NC,01-06-2024,Apr-24
North Carolina,South,2024,Jul,60.4,58.2,5269463,5073953,195510,3.7,NC,01-07-2024,Jul-24
North Carolina,South,2024,Aug,60.3,58,5267076,5067483,199593,3.8,NC,01-08-2024,Jul-24
North Carolina,South,2024,Sep,60.2,57.9,5266034,5068157,197877,3.8,NC,01-09-2024,Jul-24
Oklahoma,South,2022,Jan,61.4,59.6,1882776,1828395,54381,2.9,OK,01-01-2022,Jan-22
Oklahoma,South,2022,Feb,61.5,59.8,1888736,1834384,54352,2.9,OK,01-02-2022,Jan-22
Oklahoma,South,2022,Mar,61.6,59.9,1893432,1838976,54456,2.9,OK,01-03-2022,Jan-22
Oklahoma,South,2022,Apr,61.7,59.9,1896810,1841960,54850,2.9,OK,01-04-2022,Apr-22
Oklahoma,South,2022,May,61.7,59.9,1899194,1843517,55677,2.9,OK,01-05-2022,Apr-22
Oklahoma,South,2022,Jun,61.7,59.9,1901084,1844094,56990,3,OK,01-06-2022,Apr-22
Oklahoma,South,2022,Jul,61.7,59.8,1903091,1844378,58713,3.1,OK,01-07-2022,Jul-22
Oklahoma,South,2022,Aug,61.7,59.8,1905842,1845416,60426,3.2,OK,01-08-2022,Jul-22
Oklahoma,South,2022,Sep,61.8,59.8,1909470,1847942,61528,3.2,OK,01-09-2022,Jul-22
Oklahoma,South,2022,Oct,61.9,59.9,1914095,1852162,61933,3.2,OK,01-10-2022,Oct-22
Oklahoma,South,2022,Nov,62,60,1919717,1858184,61533,3.2,OK,01-11-2022,Oct-22
Oklahoma,South,2022,Dec,62.2,60.2,1926304,1865756,60548,3.1,OK,01-12-2022,Oct-22
Oklahoma,South,2023,Jan,62.3,60.4,1933220,1873857,59363,3.1,OK,01-01-2023,Jan-23
Oklahoma,South,2023,Feb,62.5,60.6,1939926,1881677,58249,3,OK,01-02-2023,Jan-23
Oklahoma,South,2023,Mar,62.6,60.8,1945885,1888457,57428,3,OK,01-03-2023,Jan-23
Oklahoma,South,2023,Apr,62.7,60.9,1951278,1894050,57228,2.9,OK,01-04-2023,Apr-23
Oklahoma,South,2023,May,62.8,61,1956410,1898372,58038,3,OK,01-05-2023,Apr-23
Oklahoma,South,2023,Jun,62.9,61,1961689,1901808,59881,3.1,OK,01-06-2023,Apr-23
Oklahoma,South,2023,Jul,63.1,61,1967590,1904908,62682,3.2,OK,01-07-2023,Jul-23
Oklahoma,South,2023,Aug,63.2,61.1,1973426,1907578,65848,3.3,OK,01-08-2023,Jul-23
Oklahoma,South,2023,Sep,63.3,61.1,1978509,1909967,68542,3.5,OK,01-09-2023,Jul-23
Oklahoma,South,2023,Oct,63.3,61,1981704,1911587,70117,3.5,OK,01-10-2023,Oct-23
Oklahoma,South,2023,Nov,63.2,61,1981456,1911551,69905,3.5,OK,01-11-2023,Oct-23
Oklahoma,South,2023,Dec,63.1,60.9,1980636,1911150,69486,3.5,OK,01-12-2023,Oct-23
Oklahoma,South,2024,Jan,63.2,60.9,1983646,1913505,70141,3.5,OK,01-01-2024,Jan-24
Oklahoma,South,2024,Feb,63.2,61,1987854,1916789,71065,3.6,OK,01-02-2024,Jan-24
Oklahoma,South,2024,Mar,63.2,61,1989936,1919877,70059,3.5,OK,01-03-2024,Jan-24
Oklahoma,South,2024,Apr,63.2,61,1992168,1922694,69474,3.5,OK,01-04-2024,Apr-24
Oklahoma,South,2024,May,63.2,61,1991954,1922683,69271,3.5,OK,01-05-2024,Apr-24
Oklahoma,South,2024,Jun,63.1,60.9,1992683,1924037,68646,3.4,OK,01-06-2024,Apr-24
Oklahoma,South,2024,Jul,63.1,60.9,1993984,1924863,69121,3.5,OK,01-07-2024,Jul-24
Oklahoma,South,2024,Aug,63.1,60.9,1995620,1927062,68558,3.4,OK,01-08-2024,Jul-24
Oklahoma,South,2024,Sep,63.1,60.9,1998774,1930360,68414,3.4,OK,01-09-2024,Jul-24
South Carolina,South,2022,Jan,57.3,55.4,2376672,2298984,77688,3.3,SC,01-01-2022,Jan-22
South Carolina,South,2022,Feb,57.3,55.5,2382633,2305706,76927,3.2,SC,01-02-2022,Jan-22
South Carolina,South,2022,Mar,57.3,55.5,2386962,2310768,76194,3.2,SC,01-03-2022,Jan-22
South Carolina,South,2022,Apr,57.3,55.5,2389460,2313951,75509,3.2,SC,01-04-2022,Apr-22
South Carolina,South,2022,May,57.2,55.4,2390918,2315575,75343,3.2,SC,01-05-2022,Apr-22
South Carolina,South,2022,Jun,57.1,55.3,2391837,2316022,75815,3.2,SC,01-06-2022,Apr-22
South Carolina,South,2022,Jul,57.1,55.2,2392626,2315891,76735,3.2,SC,01-07-2022,Jul-22
South Carolina,South,2022,Aug,57,55.2,2394008,2316350,77658,3.2,SC,01-08-2022,Jul-22
South Carolina,South,2022,Sep,57,55.1,2396304,2318360,77944,3.3,SC,01-09-2022,Jul-22
South Carolina,South,2022,Oct,57,55.1,2400135,2322459,77676,3.2,SC,01-10-2022,Oct-22
South Carolina,South,2022,Nov,57,55.2,2405661,2328805,76856,3.2,SC,01-11-2022,Oct-22
South Carolina,South,2022,Dec,57.1,55.3,2412560,2337010,75550,3.1,SC,01-12-2022,Oct-22
South Carolina,South,2023,Jan,57.2,55.4,2420110,2345980,74130,3.1,SC,01-01-2023,Jan-23
South Carolina,South,2023,Feb,57.2,55.5,2428125,2355128,72997,3,SC,01-02-2023,Jan-23
South Carolina,South,2023,Mar,57.3,55.6,2435938,2363908,72030,3,SC,01-03-2023,Jan-23
South Carolina,South,2023,Apr,57.4,55.7,2442690,2371767,70923,2.9,SC,01-04-2023,Apr-23
South Carolina,South,2023,May,57.4,55.8,2447970,2378120,69850,2.9,SC,01-05-2023,Apr-23
South Carolina,South,2023,Jun,57.4,55.8,2452517,2383328,69189,2.8,SC,01-06-2023,Apr-23
South Carolina,South,2023,Jul,57.4,55.8,2457440,2387893,69547,2.8,SC,01-07-2023,Jul-23
South Carolina,South,2023,Aug,57.5,55.8,2462426,2391519,70907,2.9,SC,01-08-2023,Jul-23
South Carolina,South,2023,Sep,57.5,55.8,2467221,2394416,72805,3,SC,01-09-2023,Jul-23
South Carolina,South,2023,Oct,57.4,55.7,2470729,2396218,74511,3,SC,01-10-2023,Oct-23
South Carolina,South,2023,Nov,57.3,55.6,2470891,2395934,74957,3,SC,01-11-2023,Oct-23
South Carolina,South,2023,Dec,57.2,55.5,2470300,2395427,74873,3,SC,01-12-2023,Oct-23
South Carolina,South,2024,Jan,57.2,55.4,2471839,2396514,75325,3,SC,01-01-2024,Jan-24
South Carolina,South,2024,Feb,57.1,55.3,2472619,2396195,76424,3.1,SC,01-02-2024,Jan-24
South Carolina,South,2024,Mar,57.1,55.3,2477588,2399640,77948,3.1,SC,01-03-2024,Jan-24
South Carolina,South,2024,Apr,57.2,55.3,2484299,2404517,79782,3.2,SC,01-04-2024,Apr-24
South Carolina,South,2024,May,57.2,55.3,2490101,2406512,83589,3.4,SC,01-05-2024,Apr-24
South Carolina,South,2024,Jun,57.3,55.3,2499877,2410159,89718,3.6,SC,01-06-2024,Apr-24
South Carolina,South,2024,Jul,57.5,55.3,2512922,2415158,97764,3.9,SC,01-07-2024,Jul-24
South Carolina,South,2024,Aug,57.6,55.2,2522515,2414624,107891,4.3,SC,01-08-2024,Jul-24
